id,alias
2628,SCIENCE
2628,SCIENCE APPLICATIONS
2628,SCIENCE APPLICATIONS INTERNATIONAL
2630,SAM
2630,Boston Beer
2630,"Boston Beer Company,"
2631,SAN
2632,SAN-A
2633,SAN-B
2633,Santander Finance
2633,Santander Finance Preferred
2634,SAN-C
2635,SAN-I
2635,Banco Santander Central
2636,SAP
2636,SAP SE
2637,SAQ
2638,SAR
2639,SB
2640,SB-B
2641,SB-C
2642,SB-D
2643,SBGL
2643,Sibanye
2643,Sibanye Gold
2643,Sibanye Gold Limited
2644,SBH
2644,Sally Beauty
2644,"Sally Beauty Holdings,"
2645,SBNA
2646,SBNB
2647,SBR
2647,Sabine
2647,Sabine Royalty
2647,Sabine Royalty Trust
2648,SBS
2648,Companhia de
2648,Companhia de saneamento
2649,SBW
2649,Western Asset Worldwide
2650,SBY
2650,Silver Bay
2650,Silver Bay Realty
2651,SC
2651,Santander Consumer
2651,Santander Consumer USA
2652,SCCO
2652,Southern Copper
2652,Southern Copper Corporation
2653,SCD
2653,LMP Capital
2653,LMP Capital and
2654,SCE-F
2654,Southern California
2654,Southern California Edison
2655,SCE-G
2655,SCE Trust II
2656,SCE-H
2656,SCE Trust III
2657,SCG
2657,SCANA Corporation Common
2658,SCHW
2659,SCHW-B
2660,SCI
2660,Service
2660,Service Corporation
2660,Service Corporation International
2661,SCL
2661,Stepan
2661,Stepan Company
2661,Stepan Company Common
2662,SCM
2663,SCQ
2664,SCS
2664,Steelcase Inc.
2664,Steelcase Inc. Common
2665,SCU
2665,Scana Corporation SCANA
2666,SCX
2666,L.S.
2666,L.S. Starrett
2666,L.S. Starrett Company
2667,SD
2667,Sandridge Energy
2667,Sandridge Energy Inc.
2668,SDLP
2668,Seadrill Partners
2668,Seadrill Partners LLC
2669,SDR
2670,SDRL
2670,Seadrill Limited
2670,Seadrill Limited Ordinary
2671,SDT
2672,SE
2672,Spectra Energy Corp
2673,SEAS
2673,SeaWorld
2673,"SeaWorld Entertainment,"
2673,"SeaWorld Entertainment, Inc."
2674,SEE
2674,Sealed
2674,Sealed Air
2674,Sealed Air Corporation
2675,SEM
2675,Select Medical
2675,Select Medical Holdings
2676,SEMG
2676,Semgroup
2676,Semgroup Corporation
2676,Semgroup Corporation Class
2677,SEP
2677,"Spectra Energy Partners,"
2678,SERV
2678,ServiceMaster
2678,ServiceMaster Global
2678,"ServiceMaster Global Holdings,"
2679,SF
2680,SFB
2680,Stifel Financial Corp.
2681,SFE
2681,Safeguard
2681,"Safeguard Scientifics,"
2681,"Safeguard Scientifics, Inc."
2682,SFG
2682,StanCorp
2682,StanCorp Financial
2682,"StanCorp Financial Group,"
2683,SFL
2683,Ship Finance
2683,Ship Finance International
2684,SFN
2685,SFS
2685,Smart &
2685,Smart & Final
2686,SFUN
2686,SouFun
2686,SouFun Holdings
2686,SouFun Holdings Limited
2687,SFY
2687,Swift Energy
2687,Swift Energy Company
2688,SGF
2688,Aberdeen Singapore
2688,"Aberdeen Singapore Fund,"
2689,SGL
2689,Strategic Global
2689,Strategic Global Income
2690,SGM
2690,Stonegate
2690,Stonegate Mortgage
2690,Stonegate Mortgage Corporation
2691,SGU
2691,Star Gas
2691,"Star Gas Partners,"
2692,SGY
2692,Stone Energy
2692,Stone Energy Corporation
2693,SGZA
2693,Selective Insurance
2693,"Selective Insurance Group,"
2694,SHG
2694,Shinhan
2694,Shinhan Financial
2694,Shinhan Financial Group
2695,SHI
2695,SINOPEC
2695,SINOPEC Shangai
2695,SINOPEC Shangai Petrochemical
2696,SHLX
2696,Shell Midstream
2696,"Shell Midstream Partners,"
2697,SHO
2698,SHO-D
2699,SHW
2699,Sherwin
2700,SID
2700,Companhia Siderurgica
2700,Companhia Siderurgica Nacional
2701,SIG
2701,Signet
2701,Signet Jewelers
2701,Signet Jewelers Limited
2702,SIR
2702,Select Income
2702,Select Income REIT
2703,SIX
2703,Six Flags
2703,Six Flags Entertainment
2704,SJI
2704,South
2704,South Jersey
2704,"South Jersey Industries,"
2705,SJM
2705,J.M.
2705,J.M. Smucker
2705,J.M. Smucker Company
2706,SJR
2706,Shaw Communications
2706,Shaw Communications Inc.
2707,SJT
2707,San Juan
2707,San Juan Basin
2708,SJW
2708,SJW Corporation
2708,SJW Corporation Common
2709,SKH
2709,Skilled Healthcare
2709,"Skilled Healthcare Group,"
2710,SK
2710,SKM
2710,SK Telecom
2710,"SK Telecom Co.,"
2711,SKT
2711,Tanger
2711,Tanger Factory
2711,Tanger Factory Outlet
2712,SKX
2712,Skechers
2712,"Skechers U.S.A.,"
2712,"Skechers U.S.A., Inc."
2713,SLB
2713,Schlumberger
2713,Schlumberger N.V.
2713,Schlumberger N.V. Common
2714,SLCA
2714,U.S. Silica
2714,"U.S. Silica Holdings,"
2715,SLF
2715,Sun Life
2715,Sun Life Financial
2716,SLG
2717,SLG-I
2718,SLH
2718,Solera
2718,"Solera Holdings,"
2718,"Solera Holdings, Inc."
2719,SLRA
2719,Solar
2719,Solar Capital
2719,Solar Capital Ltd.
2720,SLTB
2721,SLW
2721,Silver Wheaton
2721,Silver Wheaton Corp
2722,SM
2722,SM Energy
2722,SM Energy Company
2723,SMFG
2723,Sumitomo
2723,Sumitomo Mitsui
2723,Sumitomo Mitsui Financial
2724,SMG
2724,Scotts
2724,Scotts Miracle
2725,SMI
2725,Semiconductor
2725,Semiconductor Manufacturing
2726,SMLP
2726,Summit Midstream
2726,"Summit Midstream Partners,"
2727,SMM
2727,Salient
2727,Salient Midstream
2727,Salient Midstream Common
2728,SMP
2728,Standard Motor
2728,"Standard Motor Products,"
2729,SN
2729,Sanchez
2729,Sanchez Energy
2729,Sanchez Energy Corporation
2730,SNA
2730,Snap
2731,SNE
2731,Sony
2731,Sony Corporation
2731,Sony Corporation Common
2732,SNH
2733,SNHN
2734,SNI
2734,Scripps
2734,Scripps Networks
2734,"Scripps Networks Interactive,"
2735,SNN
2735,Smith &
2735,Smith & Nephew
2736,Intrawest
2736,Intrawest Resorts
2736,"Intrawest Resorts Holdings,"
2737,SNP
2737,China Petroleum
2737,China Petroleum &
2738,SNR
2738,New Senior
2738,New Senior Investment
2739,SNV
2740,SNV-C
2741,SNX
2741,Synnex
2741,Synnex Corporation
2741,Synnex Corporation Common
2742,SNY
2742,Sanofi
2742,Sanofi American
2742,Sanofi American Depositary
2743,SO
2743,Southern Company
2743,Southern Company (The)
2744,SOL
2744,Renesola
2744,Renesola Ltd.
2744,Renesola Ltd. Common
2745,SON
2745,Sonoco
2745,Sonoco Products
2745,Sonoco Products Company
2746,SOR
2746,"Source Capital,"
2746,"Source Capital, Inc."
2747,SOV-C
2747,Santander Holdings
2747,"Santander Holdings USA,"
2748,SPA
2748,Sparton
2748,Sparton Corporation
2748,Sparton Corporation Common
2749,SPB
2749,Spectrum Brands
2749,"Spectrum Brands Holdings,"
2750,SPE
2750,Special Opportunities
2750,"Special Opportunities Fund,"
2751,SPF
2751,Standard Pacific
2751,Standard Pacific Corp
2752,SPG
2753,SPG-J
2754,SPH
2754,Suburban
2754,Suburban Propane
2754,"Suburban Propane Partners,"
2755,SPLP
2755,Steel Partners
2755,Steel Partners Holdings
2756,SPN
2756,Superior Energy
2756,"Superior Energy Services,"
2757,SPR
2757,Spirit Aerosystems
2757,"Spirit Aerosystems Holdings,"
2758,SPW
2758,SPX
2758,SPX Corporation
2758,SPX Corporation Common
2759,SPXX
2760,SQM
2760,Sociedad
2760,Sociedad Quimica
2760,Sociedad Quimica y
2761,SQNS
2761,Sequans
2761,Sequans Communications
2761,Sequans Communications S.A.
2762,SR
2762,Standard Register
2762,Standard Register Company
2763,SRC
2763,Spirit Realty
2763,"Spirit Realty Capital,"
2764,SRE
2764,Sempra
2764,Sempra Energy
2764,Sempra Energy Common
2765,SRF
2765,The Cushing Royalty
2766,SRI
2766,Stoneridge
2766,"Stoneridge, Inc."
2766,"Stoneridge, Inc. Common"
2767,SRLP
2767,Sprague
2767,Sprague Resources
2767,Sprague Resources LP
2768,SRT
2768,StarTek
2768,"StarTek, Inc."
2768,"StarTek, Inc. Common"
2769,SRV
2769,The Cushing MLP
2770,SSD
2770,Simpson Manufacturing
2770,"Simpson Manufacturing Company,"
2771,SSE
2771,Seventy Seven
2771,Seventy Seven Energy
2772,SSI
2772,Stage
2772,"Stage Stores,"
2772,"Stage Stores, Inc."
2773,SSL
2773,Sasol
2773,Sasol Ltd.
2773,Sasol Ltd. American
2774,SSLT
2774,Sesa
2774,Sesa Sterlite
2774,Sesa Sterlite Limited
2775,SSNI
2775,Silver Spring
2775,"Silver Spring Networks,"
2776,SSP
2776,E.W.
2776,E.W. Scripps
2776,E.W. Scripps Company
2777,SSS
2777,Sovran
2777,Sovran Self
2777,"Sovran Self Storage,"
2778,SSTK
2778,"Shutterstock, Inc."
2778,"Shutterstock, Inc. Common"
2779,SSW
2779,Seaspan Corporation Seaspan
2780,SSW-C
2780,Seaspan Corporation 9.50%
2781,SSW-D
2782,SSW-E
2783,SSWN
2783,Seaspan Corporation 6.375%
2784,ST
2784,Sensata
2784,Sensata Technologies
2784,Sensata Technologies Holding
2786,STAG-A
2787,STAG-B
2789,STAR-D
2790,STAR-E
2791,STAR-F
2792,STAR-G
2793,STAR-I
2794,Extended Stay
2794,"Extended Stay America,"
2795,STC
2795,Stewart
2795,Stewart Information
2795,Stewart Information Services
2796,STE
2796,STERIS
2796,STERIS Corporation
2796,STERIS Corporation Common
2797,STI
2798,STI-A
2799,STI-E
2800,STI.A
2801,STI.B
2802,STJ
2802,St. Jude
2802,"St. Jude Medical,"
2803,STK
2803,Columbia Seligman
2803,Columbia Seligman Premium
2804,STL
2804,Sterling
2804,Sterling Bancorp
2805,STM
2805,STMicroelectronics
2805,STMicroelectronics N.V.
2805,STMicroelectronics N.V. Common
2806,STN
2806,Stantec
2806,Stantec Inc
2806,Stantec Inc Common
2807,STNG
2808,STO
2808,Statoil
2808,Statoil ASA
2809,STON
2809,StoneMor
2809,StoneMor Partners
2809,StoneMor Partners L.P.
2810,STOR
2810,STORE Capital
2810,STORE Capital Corporation
2811,Questar
2811,Questar Corporation
2811,Questar Corporation Common
2812,STRI
2812,"STR Holdings,"
2812,"STR Holdings, Inc"
2813,STT
2814,STT-C
2815,STT-D
2816,STT-E
2817,STV
2817,China Digital
2817,China Digital TV
2818,STWD
2818,STARWOOD PROPERTY
2818,"STARWOOD PROPERTY TRUST,"
2819,STZ
2820,STZ.B
2821,SU
2821,Suncor
2821,Suncor Energy
2822,SUI
2823,SUI-A
2824,SUN
2824,Sunoco LP
2824,Sunoco LP Common
2825,SUNE
2825,SunEdison
2825,"SunEdison, Inc."
2825,"SunEdison, Inc. Common"
2826,SUP
2826,Superior Industries
2826,"Superior Industries International,"
2827,SVM
2827,Silvercorp
2827,Silvercorp Metals
2827,Silvercorp Metals Inc
2828,SVU
2828,SuperValu
2828,SuperValu Inc.
2828,SuperValu Inc. Common
2829,SWAY
2829,Starwood Waypoint
2829,Starwood Waypoint Residential
2830,SWC
2830,Stillwater
2830,Stillwater Mining
2830,Stillwater Mining Company
2831,SWFT
2831,Swift Transportation
2831,Swift Transportation Company
2832,SWH
2833,SWI
2833,Solarwinds
2833,"Solarwinds, Inc."
2833,"Solarwinds, Inc. Common"
2834,SWJ
2835,SWK
2836,SWM
2836,Schweitzer
2837,SWN
2837,Southwestern Energy
2837,Southwestern Energy Company
2838,SWU
2839,SWX
2839,Southwest Gas
2839,Southwest Gas Corporation
2840,SWY
2840,Safeway Inc.
2840,Safeway Inc. Common
2841,SWZ
2841,Swiss Helvetia
2841,"Swiss Helvetia Fund,"
2842,SXC
2842,"SunCoke Energy,"
2842,"SunCoke Energy, Inc."
2843,SXCP
2843,SunCoke Energy
2843,"SunCoke Energy Partners,"
2844,SXE
2844,Southcross
2844,Southcross Energy
2844,"Southcross Energy Partners,"
2845,SXI
2845,Standex
2845,Standex International
2845,Standex International Corporation
2846,SXL
2846,Sunoco Logistics
2846,Sunoco Logistics Partners
2847,SXT
2847,Sensient
2847,Sensient Technologies
2847,Sensient Technologies Corporation
2848,SYA
2848,Symetra
2848,Symetra Financial
2848,Symetra Financial Corporation
2849,SYF
2849,Synchrony
2849,Synchrony Financial
2849,Synchrony Financial Common
2850,SYK
2850,Stryker
2850,Stryker Corporation
2850,Stryker Corporation Common
2851,SYT
2851,Syngenta
2851,Syngenta AG
2851,Syngenta AG Common
2852,SYX
2852,Systemax
2852,Systemax Inc.
2852,Systemax Inc. Common
2853,SYY
2853,Sysco
2853,Sysco Corporation
2853,Sysco Corporation Common
2854,SZC
2854,Cushing Renaissance
2854,Cushing Renaissance Fund
2855,AT&T
2855,AT&T Inc.
2856,TA
2857,TAC
2857,TransAlta
2857,TransAlta Corporation
2857,TransAlta Corporation Ordinary
2858,TAHO
2858,"Tahoe Resources,"
2858,"Tahoe Resources, Inc."
2859,TAI
2859,Transamerica
2859,Transamerica Income
2859,"Transamerica Income Shares,"
2860,TAL International
2860,"TAL International Group,"
2861,TANN
2862,TANO
2863,TAOM
2863,Taomee
2863,Taomee Holdings
2863,Taomee Holdings Limited
2864,TAP
2865,TAP.A
2866,TARO
2866,Taro Pharmaceutical
2866,Taro Pharmaceutical Industries
2867,TBI
2867,TrueBlue
2867,"TrueBlue, Inc."
2867,"TrueBlue, Inc. Common"
2868,Thompson
2868,Thompson Creek
2868,Thompson Creek Metals
2869,TCAP
2870,TCB
2871,TCB-B
2872,TCB-C
2873,TCB.W
2874,TCC
2875,TCCA
2876,TCI
2876,Transcontinental
2876,Transcontinental Realty
2876,"Transcontinental Realty Investors,"
2877,TCK
2877,Teck
2877,Teck Resources
2877,Teck Resources Ltd
2878,TCO
2879,TCO-J
2880,TCO-K
2881,"TC PipeLines,"
2881,"TC PipeLines, LP"
2882,TCPI
2882,TCP International
2882,TCP International Holdings
2883,TCRX
2883,"THL Credit,"
2883,"THL Credit, Inc."
2884,TCS
2884,Container Store
2884,Container Store (The)
2885,Toronto Dominion
2885,Toronto Dominion Bank
2886,TDA
2887,TDC
2887,Teradata
2887,Teradata Corporation
2887,Teradata Corporation Common
2888,TDE
2889,TDF
2889,Templeton Dragon
2889,"Templeton Dragon Fund,"
2890,TDG
2890,Transdigm
2890,Transdigm Group
2890,Transdigm Group Incorporated
2891,TDI
2892,TDJ
2893,TDS
2894,TDW
2894,Tidewater
2894,Tidewater Inc.
2894,Tidewater Inc. Common
2895,TDY
2895,Teledyne
2895,Teledyne Technologies
2895,Teledyne Technologies Incorporated
2896,TECO
2896,"TECO Energy,"
2896,"TECO Energy, Inc."
2897,TEF
2897,Telefonica SA
2897,Telefonica SA Common
2898,TEG
2898,"Integrys Energy Group,"
2899,TEI
2900,TEL
2900,TE Connectivity
2900,TE Connectivity Ltd.
2901,TEN
2901,Tenneco
2901,Tenneco Inc.
2901,Tenneco Inc. Common
2902,TEO
2902,Telecom Argentina
2902,Telecom Argentina SA
2903,TEP
2903,Tallgrass
2903,Tallgrass Energy
2903,"Tallgrass Energy Partners,"
2904,TER
2904,Teradyne
2904,"Teradyne, Inc."
2904,"Teradyne, Inc. Common"
2905,TEU
2906,TEU-C
2907,TEVA
2907,Teva Pharmaceutical
2907,Teva Pharmaceutical Industries
2908,TEX
2908,Terex
2908,Terex Corporation
2908,Terex Corporation Common
2909,TFG
2909,Fixed Income
2909,Fixed Income Trust
2910,TFX
2910,Teleflex
2910,Teleflex Incorporated
2910,Teleflex Incorporated Common
2911,TG
2911,Tredegar
2911,Tredegar Corporation
2911,Tredegar Corporation Common
2912,TGH
2912,Textainer
2912,Textainer Group
2912,Textainer Group Holdings
2913,TGI
2913,"Triumph Group,"
2913,"Triumph Group, Inc."
2914,TGP
2914,Teekay LNG
2914,Teekay LNG Partners
2915,TGS
2915,Transportadora
2915,Transportadora de
2915,Transportadora de Gas
2916,TGT
2916,Target Corporation
2916,Target Corporation Common
2917,THC
2917,Tenet
2917,Tenet Healthcare
2917,Tenet Healthcare Corporation
2918,THG
2918,Hanover
2918,Hanover Insurance
2918,Hanover Insurance Group
2919,THGA
2919,The Hanover
2919,The Hanover Insurance
2920,THO
2920,"Thor Industries,"
2920,"Thor Industries, Inc."
2921,THQ
2921,Tekla Healthcare Opportunies
2922,THR
2922,Thermon
2922,Thermon Group
2922,"Thermon Group Holdings,"
2923,THS
2923,Treehouse
2923,"Treehouse Foods,"
2923,"Treehouse Foods, Inc."
2924,TI
2925,TI.A
2926,TIF
2926,Tiffany &
2926,Tiffany & Co.
2927,TIME
2927,Time Inc.
2927,Time Inc. Common
2928,TISI
2928,Team
2928,"Team, Inc."
2928,"Team, Inc. Common"
2929,TJX
2929,"TJX Companies,"
2929,"TJX Companies, Inc."
2930,TK
2930,Teekay Corporation
2930,Teekay Corporation Common
2931,TKC
2931,Turkcell
2931,Turkcell Iletisim
2931,Turkcell Iletisim Hizmetleri
2932,TKF
2932,Turkish
2932,Turkish Investment
2932,"Turkish Investment Fund,"
2933,TKR
2933,Timken Company
2933,Timken Company (The)
2934,TLI
2934,LMP Corporate
2934,LMP Corporate Loan
2935,TLK
2935,PT Telekomunikasi
2935,"PT Telekomunikasi Indonesia,"
2936,TLLP
2936,Tesoro Logistics
2936,Tesoro Logistics LP
2937,TLM
2937,Talisman
2937,Talisman Energy
2937,Talisman Energy Inc.
2938,TLP
2938,Transmontaigne
2938,Transmontaigne Partners
2938,Transmontaigne Partners L.P.
2939,TLYS
2939,Tilly's
2939,"Tilly's, Inc."
2939,"Tilly's, Inc. Common"
2940,TM
2940,Toyota
2940,Toyota Motor
2940,Toyota Motor Corporation
2941,TMH
2941,Team Health
2941,"Team Health Holdings,"
2942,TMHC
2942,Taylor
2942,Taylor Morrison
2942,Taylor Morrison Home
2943,TMK
2943,Torchmark Corporation Common
2944,TMK-B
2944,Torchmark Corporation 5.875%
2945,TMO
2945,Thermo
2945,Thermo Fisher
2945,Thermo Fisher Scientific
2946,TMST
2946,Timken Steel
2946,Timken Steel Corporation
2947,TMUS
2948,TMUS-A
2949,TNC
2949,Tennant
2949,Tennant Company
2949,Tennant Company Common
2950,TNET
2950,TriNet
2950,"TriNet Group,"
2950,"TriNet Group, Inc."
2951,TNH
2951,Terra
2951,Terra Nitrogen
2951,"Terra Nitrogen Company,"
2952,TNK
2952,Teekay Tankers
2952,Teekay Tankers Ltd.
2953,TNP
2954,TNP-B
2955,TNP-C
2956,TOL
2956,Toll Brothers
2956,Toll Brothers Inc.
2957,TOO
2958,TOO-A
2959,TOT
2959,Total S.A.
2960,TOWR
2960,Tower
2960,"Tower International,"
2960,"Tower International, Inc."
2961,TPC
2961,Tutor
2961,Tutor Perini
2961,Tutor Perini Corporation
2962,TPH
2962,Tri Pointe
2962,"Tri Pointe Homes,"
2963,TPL
2963,Texas
2963,Texas Pacific
2963,Texas Pacific Land
2964,TPRE
2964,Third Point
2964,Third Point Reinsurance
2965,TPUB
2965,Tribune Publishing
2965,Tribune Publishing Company
2966,TPVG
2966,TriplePoint
2966,TriplePoint Venture
2966,TriplePoint Venture Growth
2967,TPX
2967,Tempur
2967,Tempur Sealy
2967,"Tempur Sealy International,"
2968,TPZ
2968,Tortoise Power
2968,Tortoise Power and
2969,TR
2969,Tootsie
2969,Tootsie Roll
2969,"Tootsie Roll Industries,"
2970,Tejon
2970,Tejon Ranch
2970,Tejon Ranch Co
2971,TRCO
2971,Tribune Media
2971,Tribune Media Company
2972,TREC
2972,Trecora
2972,Trecora Resources
2972,Trecora Resources Common
2973,TREX
2973,"Trex Company,"
2973,"Trex Company, Inc."
2974,TRF
2974,Templeton Russia
2974,Templeton Russia and
2975,TRGP
2975,"Targa Resources,"
2975,"Targa Resources, Inc."
2976,TRI
2976,Thomson
2976,Thomson Reuters
2976,Thomson Reuters Corp
2977,TRK
2977,Speedway
2977,"Speedway Motorsports,"
2977,"Speedway Motorsports, Inc."
2978,TRLA
2978,Trulia
2978,"Trulia, Inc."
2978,"Trulia, Inc. Common"
2979,TRMR
2979,Tremor
2979,"Tremor Video,"
2979,"Tremor Video, Inc."
2980,TRN
2980,"Trinity Industries,"
2980,"Trinity Industries, Inc."
2981,TRNO
2982,TRNO-A
2983,TROX
2983,Tronox
2983,Tronox Limited
2983,Tronox Limited Ordinary
2984,TRP
2984,TransCanada
2984,TransCanada Corporation
2984,TransCanada Corporation Common
2985,TRQ
2985,Turquoise Hill
2985,Turquoise Hill Resources
2986,TRR
2986,"TRC Companies,"
2986,"TRC Companies, Inc."
2987,TRUP
2987,Trupanion
2987,"Trupanion, Inc."
2987,"Trupanion, Inc. Common"
2988,TRV
2988,The Travelers
2988,"The Travelers Companies,"
2989,TRW
2989,TRW Automotive
2989,TRW Automotive Holdings
2990,TS
2990,Tenaris
2990,Tenaris S.A.
2990,Tenaris S.A. American
2991,TSE
2991,Trinseo
2991,Trinseo S.A.
2991,Trinseo S.A. Ordinary
2992,TSI
2992,TCW
2992,TCW Strategic
2992,TCW Strategic Income
2993,TSL
2993,Trina
2993,Trina Solar
2993,Trina Solar Limited
2994,TSLF
2994,THL Credit
2994,THL Credit Senior
2995,TPG
2995,TSLX
2995,TPG Specialty
2995,"TPG Specialty Lending,"
2996,TSM
2996,Taiwan Semiconductor
2996,Taiwan Semiconductor Manufacturing
2997,TSN
2998,TSNU
2999,TSO
2999,Tesoro Corporation
2999,Tesoro Corporation Common
3000,TSQ
3000,Townsquare
3000,"Townsquare Media,"
3000,"Townsquare Media, Inc."
3001,TSS
3001,Total System
3001,"Total System Services,"
3002,TSU
3002,TIM
3002,TIM Participacoes
3002,TIM Participacoes S.A.
3003,TTC
3003,Toro
3003,Toro Company
3003,Toro Company (The)
3004,TTF
3004,Thai
3004,"Thai Fund,"
3004,"Thai Fund, Inc."
3005,TTI
3005,Tetra
3005,"Tetra Technologies,"
3005,"Tetra Technologies, Inc."
3006,TTM
3006,Tata
3006,Tata Motors
3006,Tata Motors Ltd
3007,TTP
3007,Tortoise Pipeline
3007,Tortoise Pipeline &
3008,TU
3008,Telus
3008,Telus Corporation
3008,Telus Corporation Ordinary
3009,TUMI
3009,"Tumi Holdings,"
3009,"Tumi Holdings, Inc."
3010,TUP
3010,Tupperware Brands
3010,Tupperware Brands Corporation
3011,TV
3011,Grupo Televisa
3011,Grupo Televisa S.A.
3012,TVC
3013,TVE
3014,TVPT
3014,Travelport
3014,Travelport Worldwide
3014,Travelport Worldwide Limited
3015,TW
3015,Towers
3015,Towers Watson
3015,Towers Watson &
3016,TWC
3016,Time Warner Cable
3017,TWI
3017,"Titan International,"
3017,"Titan International, Inc."
3018,TWN
3018,"Taiwan Fund,"
3018,"Taiwan Fund, Inc."
3019,TWO
3019,Two Harbors
3019,Two Harbors Investment
3020,TWTR
3020,Twitter
3020,"Twitter, Inc."
3020,"Twitter, Inc. Common"
3021,TWX
3021,Time Warner Inc.
3022,TX
3022,Ternium
3022,Ternium S.A.
3022,Ternium S.A. Ternium
3023,TXT
3023,Textron
3023,Textron Inc.
3023,Textron Inc. Common
3024,TXTR
3024,Textura
3024,Textura Corporation
3024,Textura Corporation Common
3025,TY
3026,TY-
3027,TYC
3027,Tyco
3027,Tyco International
3027,Tyco International plc
3028,TYG
3029,TYG-B
3030,TYG-C
3031,TYL
3031,"Tyler Technologies,"
3031,"Tyler Technologies, Inc."
3032,TZF
3032,Bear Stearns
3032,"Bear Stearns Depositor,"
3033,UA
3033,"Under Armour,"
3033,"Under Armour, Inc."
3034,UAL
3034,United Continental
3034,United Continental Holdings
3035,UAM
3035,Universal American
3035,Universal American Corporation
3036,UAN
3036,"CVR Partners,"
3036,"CVR Partners, LP"
3037,UBA
3038,UBP
3039,UBP-F
3040,UBP-G
3041,UBS
3041,UBS Group
3041,UBS Group AG
3042,UBS-D
3042,UBS AG Trust
3043,"UCP, Inc."
3043,"UCP, Inc. Class"
3044,"UDR, Inc."
3044,"UDR, Inc. Common"
3045,UE.V
3045,Urban Edge
3045,Urban Edge Properties
3046,UFI
3046,Unifi
3046,"Unifi, Inc."
3046,"Unifi, Inc. New"
3047,UFS
3047,Domtar
3047,Domtar Corporation
3047,Domtar Corporation (NEW)
3048,UGI
3048,UGI Corporation
3048,UGI Corporation Common
3049,UGP
3049,Ultrapar
3049,Ultrapar Participacoes
3049,Ultrapar Participacoes S.A.
3050,UHS
3050,"Universal Health Services,"
3051,UHT
3051,Universal Health Realty
3052,UIL
3052,UIL Holdings
3052,UIL Holdings Corporation
3053,UIS
3053,Unisys
3053,Unisys Corporation
3053,Unisys Corporation New
3054,UL
3054,Unilever PLC
3054,Unilever PLC Common
3055,UMC
3055,United Microelectronics
3055,United Microelectronics Corporation
3057,UMH-A
3058,UN
3058,Unilever NV
3058,Unilever NV Common
3059,UNF
3059,Unifirst
3059,Unifirst Corporation
3059,Unifirst Corporation Common
3060,UNH
3060,UnitedHealth
3060,UnitedHealth Group
3060,UnitedHealth Group Incorporated
3061,UNM
3061,Unum
3061,Unum Group
3061,Unum Group Common
3062,UNP
3062,Union
3062,Union Pacific
3062,Union Pacific Corporation
3063,UNT
3063,Unit Corporation
3063,Unit Corporation Common
3064,UPL
3064,Ultra
3064,Ultra Petroleum
3064,Ultra Petroleum Corp.
3065,UPS
3065,United Parcel
3065,"United Parcel Service,"
3066,URI
3066,"United Rentals,"
3066,"United Rentals, Inc."
3067,USA
3068,USAC
3068,USA Compression
3068,"USA Compression Partners,"
3069,USB
3069,U.S. Bancorp Common
3070,USB-A
3071,USB-H
3072,USB-M
3073,USB-N
3074,USB-O
3075,USDP
3075,USD Partners
3075,USD Partners LP
3076,USG
3076,USG Corporation
3076,USG Corporation Common
3077,USM
3078,USNA
3078,USANA
3078,USANA Health
3078,"USANA Health Sciences,"
3079,USPH
3079,U.S. Physical
3079,"U.S. Physical Therapy,"
3080,UTF
3081,UTI
3081,Universal Technical
3081,Universal Technical Institute
3082,UTL
3082,UNITIL
3082,UNITIL Corporation
3082,UNITIL Corporation Common
3083,UTX
3083,United Technologies Corporation
3084,UTX-A
3084,United Technologies Corp
3085,UVE
3085,UNIVERSAL INSURANCE
3085,UNIVERSAL INSURANCE HOLDINGS
3086,UVV
3086,Universal Corporation
3086,Universal Corporation Common
3087,UZA
3088,UZB
3089,V
3089,Visa Inc.
3090,VAC
3090,Marriot
3090,Marriot Vacations
3090,Marriot Vacations Worldwide
3091,VAL
3091,Valspar
3091,Valspar Corporation
3091,Valspar Corporation (The)
3092,VALE
3093,VALE.P
3094,VAR
3094,Varian
3094,Varian Medical
3094,"Varian Medical Systems,"
3095,VBF
3095,Invesco Bond
3095,Invesco Bond Fund
3096,VC
3096,Visteon
3096,Visteon Corporation
3096,Visteon Corporation Common
3097,VCO
3097,Vina
3097,Vina Concha
3097,Vina Concha Y
3098,VCRA
3098,Vocera
3098,"Vocera Communications,"
3098,"Vocera Communications, Inc."
3099,VCV
3099,Invesco California
3099,Invesco California Value
3100,VEC
3100,Vectrus
3100,"Vectrus, Inc."
3100,"Vectrus, Inc. Common"
3101,VEEV
3101,Veeva
3101,Veeva Systems
3101,Veeva Systems Inc.
3102,VET
3102,Vermilion
3102,Vermilion Energy
3102,Vermilion Energy Inc.
3103,VFC
3103,V.F.
3103,V.F. Corporation
3103,V.F. Corporation Common
3104,VG
3104,Vonage
3104,Vonage Holdings
3104,Vonage Holdings Corp.
3105,VGI
3105,Virtus Global
3105,Virtus Global Multi
3106,VGM
3107,VGR
3107,Vector
3107,Vector Group
3107,Vector Group Ltd.
3108,VHI
3108,Valhi
3108,"Valhi, Inc."
3108,"Valhi, Inc. Common"
3109,VIPS
3109,Vipshop
3109,Vipshop Holdings
3109,Vipshop Holdings Limited
3110,VIV
3110,"Telefonica Brasil,"
3110,"Telefonica Brasil, S.A."
3111,VJET
3111,voxeljet
3111,voxeljet AG
3111,voxeljet AG American
